state,insurance_company,plan_type,surgery,cpt,status,policy_title,effective_date,policy_url,note
Nebraska,Blue Cross and Blue Shield of Nebraska,Commercial/ACA,Total ankle replacement,27702,NOT RESEARCHED (regional Blue),,,,
Nebraska,Blue Cross and Blue Shield of Nebraska,Commercial/ACA,Bunion surgery (hallux valgus),28296,NOT RESEARCHED (regional Blue),,,,
Nebraska,Blue Cross and Blue Shield of Nebraska,Commercial/ACA,Lower back (lumbar) fusion,22612,NOT RESEARCHED (regional Blue),,,,
Nebraska,Blue Cross and Blue Shield of Nebraska,Commercial/ACA,Neck (cervical) fusion (ACDF),22551,NOT RESEARCHED (regional Blue),,,,
Nebraska,Blue Cross and Blue Shield of Nebraska,Commercial/ACA,Lower back disc surgery / decompression,63030,NOT RESEARCHED (regional Blue),,,,
Nebraska,UnitedHealthcare,Commercial/ACA,Total knee replacement,27447,NO PUBLIC CRITERIA (vendor),Surgery of the Knee (Commercial),2026-06-01,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/comm-medical-drug/surgery-knee.pdf,TKA criteria outsourced to InterQual; ACL 29888 is only listed in the code table with no ACL criteria.
Nebraska,UnitedHealthcare,Commercial/ACA,Partial knee replacement,27446,NOT RESEARCHED (procedure not in research set),,,,
Nebraska,UnitedHealthcare,Commercial/ACA,ACL reconstruction,29888,CODE ONLY,Surgery of the Knee (Commercial),2026-06-01,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/comm-medical-drug/surgery-knee.pdf,TKA criteria outsourced to InterQual; ACL 29888 is only listed in the code table with no ACL criteria.
Nebraska,UnitedHealthcare,Commercial/ACA,Knee arthroscopy / meniscus surgery,29881,NOT RESEARCHED (procedure not in research set),,,,
Nebraska,UnitedHealthcare,Commercial/ACA,Total hip replacement,27130,NO PUBLIC CRITERIA (vendor),Surgery of the Hip (2026T0503JJ),"March 1, 2026",https://www.uhcprovider.com/content/dam/provider/docs/public/policies/comm-medical-drug/surgery-hip.pdf,"Policy defers to InterQual CP: Procedures for medical necessity criteria; only public rule is an FAI contraindication, no positive indications/conservative-care criteria in the pub"
Nebraska,UnitedHealthcare,Commercial/ACA,Hip arthroscopy,29914,NO PUBLIC CRITERIA (vendor),Surgery of the Hip (2026T0503JJ),"March 1, 2026",https://www.uhcprovider.com/content/dam/provider/docs/public/policies/comm-medical-drug/surgery-hip.pdf,"Policy defers to InterQual CP: Procedures for medical necessity criteria; only public rule is an FAI contraindication, no positive indications/conservative-care criteria in the pub"
Nebraska,UnitedHealthcare,Commercial/ACA,Rotator cuff repair,29827,NO PUBLIC CRITERIA (vendor),Surgery of the Shoulder (2026T0556FF),"January 1, 2026",https://www.uhcprovider.com/content/dam/provider/docs/public/policies/comm-medical-drug/surgery-shoulder.pdf,Defers to InterQual CP: Procedures (Arthroscopy Shoulder; Joint Replacement Shoulder); no public MN criteria for these codes.
Nebraska,UnitedHealthcare,Commercial/ACA,Total shoulder replacement,23472,NO PUBLIC CRITERIA (vendor),Surgery of the Shoulder (2026T0556FF),"January 1, 2026",https://www.uhcprovider.com/content/dam/provider/docs/public/policies/comm-medical-drug/surgery-shoulder.pdf,Defers to InterQual CP: Procedures (Arthroscopy Shoulder; Joint Replacement Shoulder); no public MN criteria for these codes.
Nebraska,UnitedHealthcare,Commercial/ACA,Shoulder labral / instability repair,29806,NOT RESEARCHED (procedure not in research set),,,,
Nebraska,UnitedHealthcare,Commercial/ACA,Total ankle replacement,27702,NO PUBLIC CRITERIA (vendor),Surgery of the Ankle (2026T0622O),"July 1, 2026",https://www.uhcprovider.com/content/dam/provider/docs/public/policies/comm-medical-drug/surgery-ankle.pdf,"Defers to InterQual CP: Procedures: Total Joint Replacement (TJR), Ankle; no public MN criteria."
Nebraska,UnitedHealthcare,Commercial/ACA,Bunion surgery (hallux valgus),28296,NO PUBLIC CRITERIA (vendor),Surgery of the Foot (2026T0624O),"January 1, 2026",https://www.uhcprovider.com/content/dam/provider/docs/public/policies/comm-medical-drug/surgery-foot.pdf,"Bunionectomy/hallux valgus defers to InterQual CP: Procedures (Osteotomy, Distal Transpositional, First MT); public criteria in doc cover hallux rigidus/limitus, not 28296."
Nebraska,UnitedHealthcare,Commercial/ACA,Lower back (lumbar) fusion,22612,NO PUBLIC CRITERIA (vendor),Spinal Fusion and Decompression (2026T0639I),2026-04-01,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/comm-medical-drug/spinal-fusion-decompression.pdf,"UHC 2026T0639I; the doc is real but criteria are outsourced to InterQual (proprietary, not in the public document)."
Nebraska,UnitedHealthcare,Commercial/ACA,Neck (cervical) fusion (ACDF),22551,NO PUBLIC CRITERIA (vendor),Spinal Fusion and Decompression (2026T0639I),2026-04-01,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/comm-medical-drug/spinal-fusion-decompression.pdf,"UHC 2026T0639I; the doc is real but criteria are outsourced to InterQual (proprietary, not in the public document)."
Nebraska,UnitedHealthcare,Commercial/ACA,Lower back disc surgery / decompression,63030,NO PUBLIC CRITERIA (vendor),Spinal Fusion and Decompression (2026T0639I),2026-04-01,https://www.uhcprovider.com/content/dam/provider/docs/public/policies/comm-medical-drug/spinal-fusion-decompression.pdf,"UHC 2026T0639I; the doc is real but criteria are outsourced to InterQual (proprietary, not in the public document)."
Nebraska,Medica,Commercial/ACA,Total knee replacement,27447,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Partial knee replacement,27446,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,ACL reconstruction,29888,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Knee arthroscopy / meniscus surgery,29881,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Total hip replacement,27130,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Hip arthroscopy,29914,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Rotator cuff repair,29827,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Total shoulder replacement,23472,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Shoulder labral / instability repair,29806,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Total ankle replacement,27702,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Bunion surgery (hallux valgus),28296,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Lower back (lumbar) fusion,22612,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Neck (cervical) fusion (ACDF),22551,NOT RESEARCHED (regional payer),,,,
Nebraska,Medica,Commercial/ACA,Lower back disc surgery / decompression,63030,NOT RESEARCHED (regional payer),,,,
Nebraska,Aetna,Commercial/ACA,Total knee replacement,27447,VERIFIED,Knee Arthroplasty (CPB 0660),Last Review Date: 2026-02-26,https://www.aetna.com/cpb/medical/data/600_699/0660.html,verified in sweep 1
Nebraska,Aetna,Commercial/ACA,Partial knee replacement,27446,NOT RESEARCHED (procedure not in research set),,,,
Nebraska,Aetna,Commercial/ACA,ACL reconstruction,29888,CODE ONLY,Allograft Transplants of the Extremities (CPB 0364),Last Review Date: 2026-05-15,https://www.aetna.com/cpb/medical/data/300_399/0364.html,This is an allograft-transplant policy; it lists 29888 among ligament allograft codes but states no medical-necessity indications/conservative-care/imaging criteria for ACL reconst
Nebraska,Aetna,Commercial/ACA,Knee arthroscopy / meniscus surgery,29881,NOT RESEARCHED (procedure not in research set),,,,
Nebraska,Aetna,Commercial/ACA,Total hip replacement,27130,VERIFIED,Hip Arthroplasty (CPB 0287),Last Review Date: 2026-07-17,https://www.aetna.com/cpb/medical/data/200_299/0287.html,verified in sweep 1
Nebraska,Aetna,Commercial/ACA,Hip arthroscopy,29914,VERIFIED,Hip Preservation Surgery (CPB 0736),Last Review Date: 2026-07-31,https://www.aetna.com/cpb/medical/data/700_799/0736.html,verified in sweep 1
Nebraska,Aetna,Commercial/ACA,Rotator cuff repair,29827,NOT FOUND,,,,
Nebraska,Aetna,Commercial/ACA,Total shoulder replacement,23472,VERIFIED,Shoulder Arthroplasty and Arthrodesis (CPB 0837),"Last Review Date: June 25, 2026",https://www.aetna.com/cpb/medical/data/800_899/0837.html,verified in sweep 1
Nebraska,Aetna,Commercial/ACA,Shoulder labral / instability repair,29806,NOT RESEARCHED (procedure not in research set),,,,
Nebraska,Aetna,Commercial/ACA,Total ankle replacement,27702,VERIFIED,Total Ankle Arthroplasty (CPB 0645),Last Review Date: 2026-05-15,https://www.aetna.com/cpb/medical/data/600_699/0645.html,verified in sweep 1
Nebraska,Aetna,Commercial/ACA,Bunion surgery (hallux valgus),28296,VERIFIED,Bunionectomy (CPB 0629),Last Review Date: 2025-12-11,https://www.aetna.com/cpb/medical/data/600_699/0629.html,verified in sweep 1
Nebraska,Aetna,Commercial/ACA,Lower back (lumbar) fusion,22612,VERIFIED,Spinal Surgery: Laminectomy and Fusion (CPB 0743),2026-07-30,https://www.aetna.com/cpb/medical/data/700_799/0743.html,verified in sweep 1
Nebraska,Aetna,Commercial/ACA,Neck (cervical) fusion (ACDF),22551,VERIFIED,Spinal Surgery: Laminectomy and Fusion (CPB 0743),2026-07-30,https://www.aetna.com/cpb/medical/data/700_799/0743.html,verified in sweep 1
Nebraska,Aetna,Commercial/ACA,Lower back disc surgery / decompression,63030,VERIFIED,Spinal Surgery: Laminectomy and Fusion (CPB 0743),2026-07-30,https://www.aetna.com/cpb/medical/data/700_799/0743.html,verified in sweep 1
Nebraska,Cigna,Commercial/ACA,Total knee replacement,27447,VERIFIED,Cigna CMM-311 Knee Replacement/Arthroplasty (via eviCore),2026-03-07,https://www.evicore.com/sites/default/files/clinical-guidelines/2025-11/Cigna_CMM-311%20Knee%20Replacement%20Arthroplasty_V2.0.2025_Eff03.07.2026_Pub11.21.2025.pdf,verified in sweep 1
Nebraska,Cigna,Commercial/ACA,Partial knee replacement,27446,NOT RESEARCHED (procedure not in research set),,,,
Nebraska,Cigna,Commercial/ACA,ACL reconstruction,29888,VERIFIED,Cigna CMM-312 Knee Surgery Arthroscopic/Open (via eviCore),"March 07, 2026",https://www.evicore.com/sites/default/files/clinical-guidelines/2025-12/Cigna_CMM-312%20Knee%20Surg%20Arthro%20&%20Open%20Proc_eff03.07.2026_pub12.11.2025.pdf,verified in sweep 1
Nebraska,Cigna,Commercial/ACA,Knee arthroscopy / meniscus surgery,29881,NOT RESEARCHED (procedure not in research set),,,,
Nebraska,Cigna,Commercial/ACA,Total hip replacement,27130,VERIFIED,Cigna CMM-313 Hip Replacement/Arthroplasty (via eviCore),"Effective Date: March 7, 2026; Published: 2025-11-21",https://www.evicore.com/sites/default/files/clinical-guidelines/2025-11/Cigna_CMM-313%20Hip%20Replacement%20Arthro_V2.0.2025_Eff03.07.2026_Pub11.21.2025.pdf,verified in sweep 1
Nebraska,Cigna,Commercial/ACA,Hip arthroscopy,29914,VERIFIED,Cigna CMM-314 Hip Surgery Arthroscopic/Open (via eviCore),"March 07, 2026",https://www.evicore.com/sites/default/files/clinical-guidelines/2025-11/Cigna_CMM-314%20Hip%20Surg%20Arthro%20Open%20Proc_V2.0.2025_Eff03.07.2026_Pub11.21.2025.pdf,verified in sweep 1
Nebraska,Cigna,Commercial/ACA,Rotator cuff repair,29827,VERIFIED,Cigna CMM-315 Shoulder Surgery Arthroscopic/Open (via eviCore),"March 07, 2026",https://www.evicore.com/sites/default/files/clinical-guidelines/2025-11/Cigna_CMM-315%20Shoulder%20Surg%20Arthro%20Open%20Proc_V2.0.2025_Eff03.07.2026_Pub11.21.2025.pdf,verified in sweep 1
Nebraska,Cigna,Commercial/ACA,Total shoulder replacement,23472,VERIFIED,Cigna CMM-318 Shoulder Arthroplasty (via eviCore),"March 07, 2026",https://www.evicore.com/sites/default/files/clinical-guidelines/2025-12/Cigna_CMM-318_Shoulder%20Arthro%20Replace%20Revision_V2.0.2025_Eff03.07.2026_Pub12.11.2025.pdf,verified in sweep 1
Nebraska,Cigna,Commercial/ACA,Shoulder labral / instability repair,29806,NOT RESEARCHED (procedure not in research set),,,,
Nebraska,Cigna,Commercial/ACA,Total ankle replacement,27702,VERIFIED,Cigna Medical Coverage Policy 0285 Total Ankle Arthroplasty,3/15/2026,https://static.cigna.com/assets/chcp/pdf/coveragePolicies/medical/mm_0285_coveragepositioncriteria_total_ankle_arthroplasty.pdf,verified in sweep 1
Nebraska,Cigna,Commercial/ACA,Bunion surgery (hallux valgus),28296,NOT FOUND,,,,
Nebraska,Cigna,Commercial/ACA,Lower back (lumbar) fusion,22612,VERIFIED,Cigna CMM-609 Lumbar Fusion (via eviCore),"December 18, 2025",https://www.evicore.com/sites/default/files/clinical-guidelines/2025-11/Cigna%20CMM-609%20Lumbar%20Fusion_Final_V2.0.2025_Eff12.18.2025_pub11.18.2025.pdf,verified in sweep 1
Nebraska,Cigna,Commercial/ACA,Neck (cervical) fusion (ACDF),22551,VERIFIED,Cigna Medical Coverage Policies - Musculoskeletal: CMM-601 Anterior Cervical Discectomy and Fusion (V1.0.2026),08/04/2026,https://www.evicore.com/sites/default/files/clinical-guidelines/2026-04/Cigna_CMM-601%20Ant%20Cerv%20Discec%20%26%20Fusion_V1.0.2026_Eff08.04.2026_Pub04.28.2026.pdf,"Current replacement for stale mm_0527 (2020). CPT 22551 confirmed in codes table. Related current docs: CMM-604 Posterior Cervical Fusion and CMM-605 Cervical Microdiscectomy, both"
Nebraska,Cigna,Commercial/ACA,Lower back disc surgery / decompression,63030,VERIFIED,"Cigna Medical Coverage Policies - Musculoskeletal: CMM-606 Lumbar Microdiscectomy (Laminotomy, Laminectomy, or Hemilaminectomy) (V1.0.2026)",08/04/2026,https://www.evicore.com/sites/default/files/clinical-guidelines/2026-04/Cigna_CMM-606%20Lumbar%20Microdiscectomy_V1.0.2026_Eff08.04.2026_Pub04.30.2026.pdf,"Current version (V1.0.2026, eff 08/04/2026, pub 04/30/2026). CPT 63030 confirmed in codes table. CMM-608 Lumbar Decompression (same eff date) also available for laminectomy-only ca"
Nebraska,Nebraska Total Care,Commercial/ACA,Total knee replacement,27447,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Partial knee replacement,27446,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,ACL reconstruction,29888,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Knee arthroscopy / meniscus surgery,29881,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Total hip replacement,27130,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Hip arthroscopy,29914,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Rotator cuff repair,29827,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Total shoulder replacement,23472,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Shoulder labral / instability repair,29806,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Total ankle replacement,27702,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Bunion surgery (hallux valgus),28296,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Lower back (lumbar) fusion,22612,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Neck (cervical) fusion (ACDF),22551,NOT RESEARCHED (regional payer),,,,
Nebraska,Nebraska Total Care,Commercial/ACA,Lower back disc surgery / decompression,63030,NOT RESEARCHED (regional payer),,,,
Nebraska,Healthy Blue,Commercial/ACA,Total knee replacement,27447,VERIFIED,Carelon Clinical Appropriateness Guidelines: Musculoskeletal - Joint Surgery,11/15/2025,https://guidelines.carelonmedicalbenefitsmanagement.com/wp-content/uploads/2025/11/PDF-Joint-Surgery-2025-11-15.pdf,"Current version replacing 2023-11-05; listed as current on guidelines.carelonmedicalbenefitsmanagement.com/current-musculoskeletal-guidelines/. Covers shoulder arthroplasty, should"
